Image Name, City URL
Ajaccio,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Ajaccio.svg
Aix-en-Provence,https://upload.wikimedia.org/wikipedia/commons/0/0b/Flag_of_Aix-en-Provence.svg
Antibes,https://upload.wikimedia.org/wikipedia/commons/b/b1/Flag_of_the_Commune_of_Antibes-Juan-les-Pins.svg
Bastia,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Bastia.svg
Biarritz,https://upload.wikimedia.org/wikipedia/commons/2/2e/Biarritz_flag.svg
Bonifacio,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Bonifacio_%28Bunifaziu%29.svg
Bourg-en-Bresse,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bourg-en-Bresse.svg
Bourges,https://upload.wikimedia.org/wikipedia/commons/c/c9/Flag_of_Bourges.svg
Brest,https://upload.wikimedia.org/wikipedia/commons/9/95/Brest_flag.svg
Cahors,https://upload.wikimedia.org/wikipedia/commons/2/22/Flag_of_Cahors.svg
Calais,https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Calais.svg
Cannes,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Commune_of_Cannes_%28White_Variant%29.svg
Cayenne,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_Cayenne.svg
Chambéry,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Chamb%C3%A9ry.svg
Charleville-Mézières,https://upload.wikimedia.org/wikipedia/commons/b/b2/Flag_of_Charleville_Mezieres.svg
Châteauroux,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Chateauroux.svg
Clermont-Ferrand,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_Clermont-Ferrand.svg
Dijon,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Dijon.svg
Dunkirk,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Dunkirk.svg
Foix,https://upload.wikimedia.org/wikipedia/commons/1/16/Flag_of_the_County_of_Foix.svg
Grenoble,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Grenoble.svg
Le Puy-en-Velay,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Le_Puy-en-Velay.svg
Lens,https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Lens_%28Pas-de-Calais%29.svg
Lons-le-Saunier,https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Grenoble.svg
Lyon,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Lyon%2C_France.svg
Mâcon,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_M%C3%A2con.svg
Marseille,https://upload.wikimedia.org/wikipedia/commons/8/8f/Flag_of_Marseille.svg
Metz,https://upload.wikimedia.org/wikipedia/commons/3/3f/Metz_flag.svg
Mulhouse,https://upload.wikimedia.org/wikipedia/commons/e/ea/DrapeauMulhouse.svg
Nantes,https://upload.wikimedia.org/wikipedia/commons/d/d9/Drapeau_de_Nantes.svg
Nice,https://upload.wikimedia.org/wikipedia/commons/1/16/Drap%C3%A8u_de_la_Cont%C3%A8a_de_Ni%C3%A7a.svg
Orléans,https://upload.wikimedia.org/wikipedia/commons/2/28/Flag_of_Orl%C3%A9ans%2C_France.svg
Paris,https://upload.wikimedia.org/wikipedia/commons/7/75/Flag_of_Paris_with_coat_of_arms.svg
Rennes,https://upload.wikimedia.org/wikipedia/commons/4/42/Drapeau_Rennes.svg
Reims,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Rheims.svg
Saint-Brieuc,https://upload.wikimedia.org/wikipedia/commons/1/14/Drapeau_Saint-Brieuc.svg
Saint-Étienne,https://upload.wikimedia.org/wikipedia/commons/6/61/Drapeau_Saint-%C3%89tienne_%28Loire%29.svg
Saint-Nazaire,https://upload.wikimedia.org/wikipedia/commons/7/78/Drapeau_de_Saint-Nazaire.svg
Strasbourg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Strasbourg.svg
Toulouse,https://upload.wikimedia.org/wikipedia/commons/7/7f/Flag_of_Midi-Pyr%C3%A9n%C3%A9es.svg
Toulon,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_Toulon.svg
Tourcoing,https://upload.wikimedia.org/wikipedia/commons/6/6e/Flag_of_Tourcoing.svg
Vannes,https://upload.wikimedia.org/wikipedia/commons/7/7a/Drapeau_de_Vannes.svg
Libreville,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Libreville%2C_Gabon_%28version_1%29.svg
Banjul,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Banjul%2C_The_Gambia.svg
Batumi,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Batumi.svg
Gori,https://upload.wikimedia.org/wikipedia/commons/6/63/Flag_of_Gori%2C_Georgia.svg
Khashuri,https://upload.wikimedia.org/wikipedia/commons/a/a2/Flag_of_Khashuri_Municipality.svg
Kobuleti,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Kobuleti_Municipality.svg
Kutaisi,https://upload.wikimedia.org/wikipedia/commons/1/1f/Flag_of_Kutaisi%2C_Georgia.svg
Poti,https://upload.wikimedia.org/wikipedia/commons/3/35/Flag_of_Poti.svg
Rustavi,https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Rustavi.svg
Tbilisi,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Tbilisi.svg
Samtredia,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Samtredia_Municipality.svg
Senaki,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Senaki_Municipality.svg
Zestaponi,https://upload.wikimedia.org/wikipedia/commons/d/df/Flag_of_Zestafoni_Municipality.svg
Zugdidi,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Zugdidi_%28City%29.svg
Aachen,https://upload.wikimedia.org/wikipedia/commons/e/ea/Flagge_Aachen.svg
Augsburg,https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Augsburg.svg
Bergisch Gladbach,https://upload.wikimedia.org/wikipedia/commons/c/cc/Flagge_Bergisch_Gladbach_alternativ.svg
Berlin,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Berlin.svg
Bielefeld,https://upload.wikimedia.org/wikipedia/commons/2/20/Hissflagge_Bielefeld.svg
Bochum,https://upload.wikimedia.org/wikipedia/commons/e/ef/DEU_Bochum_Flag.svg
Bonn,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flagge_der_kreisfreien_Stadt_Bonn.svg
Bottrop,https://upload.wikimedia.org/wikipedia/commons/a/a3/Flagge_der_Stadt_Bottrop.svg
Braunschweig,https://upload.wikimedia.org/wikipedia/commons/5/5c/DEU_Braunschweig_Flag.svg
Bremen,https://upload.wikimedia.org/wikipedia/commons/0/0e/Flag_of_Bremen.svg
Bremerhaven,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flagge_Bremerhaven.svg
Chemnitz,https://upload.wikimedia.org/wikipedia/commons/5/5f/Flag_of_Chemnitz.svg
Cologne,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flagge_K%C3%B6ln.svg
Cottbus,https://upload.wikimedia.org/wikipedia/commons/0/0d/DEU_Cottbus_Flag.svg
Darmstadt,https://upload.wikimedia.org/wikipedia/commons/8/8f/Hissflagge_der_Stadt_Darmstadt.svg
Dortmund,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Dortmund.svg
Dresden,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Dresden.svg
Duisburg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Flagge_der_Stadt_Duisburg_mit_Wappen.svg
Düren,https://upload.wikimedia.org/wikipedia/commons/5/52/Flagge_der_Stadt_D%C3%BCren.svg
Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flagge_der_Landeshauptstadt_Duesseldorf.svg
Erfurt,https://upload.wikimedia.org/wikipedia/commons/6/60/Flagge_der_kreisfreien_Stadt_Erfurt_laut_Hauptsatzung.svg
Erlangen,https://upload.wikimedia.org/wikipedia/commons/7/72/Flagge_Erlangen.svg
Essen,https://upload.wikimedia.org/wikipedia/commons/8/88/Flagge_Essen.svg
Esslingen am Neckar,https://upload.wikimedia.org/wikipedia/commons/0/05/Flagge_Esslingen_am_Neckar.svg
Flensburg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Flagge_Flensburg.svg
Frankfurt,https://upload.wikimedia.org/wikipedia/commons/c/cc/Flag_of_Frankfurt_am_Main.svg
Freiburg im Breisgau,https://upload.wikimedia.org/wikipedia/commons/0/02/Flagge_Freiburg_im_Breisgau.svg
Fürth,https://upload.wikimedia.org/wikipedia/commons/8/88/Flagge_F%C3%BCrth.svg
Gelsenkirchen,https://upload.wikimedia.org/wikipedia/commons/0/05/Flagge_der_kreisfreien_Stadt_Gelsenkirchen.svg
Gera,https://upload.wikimedia.org/wikipedia/commons/f/fa/Hissflagge_Gera.svg
Göttingen,https://upload.wikimedia.org/wikipedia/commons/b/b1/Flagge_Goettingen.svg
Gütersloh,https://upload.wikimedia.org/wikipedia/commons/4/48/Flagge_der_Stadt_G%C3%BCtersloh.svg
Hagen,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flagge_der_Stadt_Hagen.svg
Halle,https://upload.wikimedia.org/wikipedia/commons/a/ad/Flagge_Halle_%28Saale%29.svg
Hamburg,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_Hamburg.svg
Hamm,https://upload.wikimedia.org/wikipedia/commons/9/9e/Flagge_der_Stadt_Hamm.svg
Hanau,https://upload.wikimedia.org/wikipedia/commons/9/9b/Flagge_Hanau.svg
Hanover,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flagge_Hannover.svg
Heidelberg,https://upload.wikimedia.org/wikipedia/commons/1/16/Flagge_Heidelberg.svg
Heilbronn,https://upload.wikimedia.org/wikipedia/commons/9/95/Flagge_Heilbronn.svg
Herne,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flagge_der_Stadt_Herne.svg
Hildesheim,https://upload.wikimedia.org/wikipedia/commons/5/54/Flagge_Hildesheim.svg
Ingolstadt,https://upload.wikimedia.org/wikipedia/commons/5/51/Flagge_Ingolstadt.svg
Iserlohn,https://upload.wikimedia.org/wikipedia/commons/8/8a/Flagge_Iserlohn.svg
Jena,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Jena.svg
Kaiserslautern,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Kaiserslautern.svg
Karlsruhe,https://upload.wikimedia.org/wikipedia/commons/f/f6/Flagge_Karlsruhe.svg
Kassel,https://upload.wikimedia.org/wikipedia/commons/2/2a/Flagge_Kassel.svg
Kiel,https://upload.wikimedia.org/wikipedia/commons/b/bf/Flagge_der_kreisfreien_Stadt_Kiel.svg
Koblenz,https://upload.wikimedia.org/wikipedia/commons/a/ac/DEU_Koblenz_Flag.svg
Krefeld,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flagge_Krefeld.svg
Leipzig,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Leipzig.svg
Leverkusen,https://upload.wikimedia.org/wikipedia/commons/2/23/Flagge_Leverkusen.svg
Lübeck,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flagge_der_Hansestadt_L%C3%BCbeck.svg
Lünen,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flagge_Luenen.svg
Ludwigshafen,https://upload.wikimedia.org/wikipedia/commons/8/89/Flagge_Stadt_Ludwigshafen_am_Rhein.svg
Magdeburg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Flagge_Magdeburg.svg
Mainz,https://upload.wikimedia.org/wikipedia/commons/f/f9/Mainz_Flagge_quer.svg
Mannheim,https://upload.wikimedia.org/wikipedia/commons/2/23/Flagge_Mannheim.svg
Marl,https://upload.wikimedia.org/wikipedia/commons/2/28/Flagge_Marl.svg
Minden,https://upload.wikimedia.org/wikipedia/commons/2/2d/Flagge_Minden.svg
Moers,https://upload.wikimedia.org/wikipedia/commons/1/1d/DEU_Moers_Flag.svg
Mönchengladbach,https://upload.wikimedia.org/wikipedia/commons/8/87/Flagge_der_kreisfreien_Stadt_M%C3%B6nchengladbach.svg
Mülheim,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flagge_der_kreisfreien_Stadt_M%C3%BClheim_an_der_Ruhr.svg
Munich (striped variant),https://upload.wikimedia.org/wikipedia/commons/5/5e/Flag_of_Munich_%28striped%29.svg
Munich (lozengy variant),https://upload.wikimedia.org/wikipedia/commons/c/cd/Flag_of_Munich_%28lozengy%29.svg
Münster,https://upload.wikimedia.org/wikipedia/commons/e/ef/Flagge_der_kreisfreien_Stadt_M%C3%BCnster_%28Westfalen%29.svg
Neuss,https://upload.wikimedia.org/wikipedia/commons/6/61/Flagge_Neuss.svg
Nuremberg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flagge_N%C3%BCrnberg.svg
Oberhausen,https://upload.wikimedia.org/wikipedia/commons/1/16/Flagge_Oberhausen.svg
Offenbach am Main,https://upload.wikimedia.org/wikipedia/commons/9/90/Flagge_Offenbach_am_Main.svg
Oldenburg,https://upload.wikimedia.org/wikipedia/commons/7/71/Flagge_der_kreisfreien_Stadt_Oldenburg.svg
Osnabrück,https://upload.wikimedia.org/wikipedia/commons/a/aa/Hissflagge_der_Stadt_Osnabr%C3%BCck.svg
Paderborn,https://upload.wikimedia.org/wikipedia/commons/e/e1/Flagge_der_Stadt_Paderborn.svg
Pforzheim,https://upload.wikimedia.org/wikipedia/commons/e/ee/Flag_of_Pforzheim.svg
Potsdam,https://upload.wikimedia.org/wikipedia/commons/2/23/Flag_of_Potsdam.svg
Ratingen,https://upload.wikimedia.org/wikipedia/commons/5/56/Flagge_Ratingen.svg
Recklinghausen,https://upload.wikimedia.org/wikipedia/commons/3/39/Flagge_Recklinghausen.svg
Regensburg,https://upload.wikimedia.org/wikipedia/commons/0/03/Flagge_Regensburg.svg
Remscheid,https://upload.wikimedia.org/wikipedia/commons/1/15/Flagge_Remscheid.svg
Reutlingen,https://upload.wikimedia.org/wikipedia/commons/c/c2/Flagge_Reutlingen.svg
Rostock,https://upload.wikimedia.org/wikipedia/commons/a/a7/Flagge_der_Hansestadt_Rostock.svg
Saarbrücken,https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Saarbr%C3%BCcken.svg
Schwerin,https://upload.wikimedia.org/wikipedia/commons/a/a1/Flagge_Schwerin.svg
Salzgitter,https://upload.wikimedia.org/wikipedia/commons/7/77/Flagge_Salzgitter.svg
Siegen,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flagge_Siegen.svg
Solingen,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flagge_Solingen.svg
Stuttgart,https://upload.wikimedia.org/wikipedia/commons/c/c4/Flagge_Stuttgart.svg
Trier,https://upload.wikimedia.org/wikipedia/commons/0/00/Flagge_Trier.svg
Ulm,https://upload.wikimedia.org/wikipedia/commons/b/b3/Flagge_Ulm.svg
Velbert,https://upload.wikimedia.org/wikipedia/commons/8/89/Flagge_Velbert.svg
Wiesbaden,https://upload.wikimedia.org/wikipedia/commons/1/13/Flagge_Wiesbaden.svg
Wilhelmshaven,https://upload.wikimedia.org/wikipedia/commons/7/74/Flagge_Wilhelmshaven.svg
Witten,https://upload.wikimedia.org/wikipedia/commons/0/04/Flagge_Witten.svg
Wolfsburg,https://upload.wikimedia.org/wikipedia/commons/1/10/Flagge_Wolfsburg.svg
Wuppertal,https://upload.wikimedia.org/wikipedia/commons/9/92/Flagge_Wuppertal.svg
Würzburg,https://upload.wikimedia.org/wikipedia/commons/4/46/Flagge_W%C3%BCrzburg.svg
Zwickau,https://upload.wikimedia.org/wikipedia/commons/5/55/Flagge_Zwickau.svg
Accra,https://upload.wikimedia.org/wikipedia/commons/c/cd/Flag_of_Accra.svg
Rhodes,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Rhodes_Island.svg
Thessaloniki,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Thessaloniki.svg
Antigua Guatemala,https://upload.wikimedia.org/wikipedia/commons/c/c4/Bandera_de_Sacatep%C3%A9quez.svg
Escuintla,https://upload.wikimedia.org/wikipedia/commons/2/2e/Flag_of_Escuintla.svg
Guatemala City,https://upload.wikimedia.org/wikipedia/commons/d/d9/Bandera_de_la_Ciudad_de_Guatemala.svg
San Pedro Sula,https://upload.wikimedia.org/wikipedia/commons/3/3c/San_Pedro_Sula_Flag.svg
Tegucigalpa,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Tegucigalpa.svg
Hong Kong,https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Hong_Kong.svg
Baja,https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Baja.svg
Békéscsaba,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_B%C3%A9k%C3%A9scsaba.svg
Budapest,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Budapest_%282011-%29.svg
Debrecen,https://upload.wikimedia.org/wikipedia/commons/7/75/Flag_of_Debrecen.svg
Dunaújváros,https://upload.wikimedia.org/wikipedia/commons/7/72/Flag_of_Duna%C3%BAjv%C3%A1ros.svg
Eger,https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Eger.svg
Érd,https://upload.wikimedia.org/wikipedia/commons/4/40/Flag_of_%C3%89rd.svg
Esztergom,https://upload.wikimedia.org/wikipedia/commons/3/3a/Flag_of_Esztergom.svg
Győr,https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Gy%C5%91r.svg
Hódmezővásárhely,https://upload.wikimedia.org/wikipedia/commons/c/c9/Flag_of_H%C3%B3dmez%C5%91v%C3%A1s%C3%A1rhely.svg
Kaposvár,https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Kaposv%C3%A1r.svg
Kecskemét,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_Hungary_Town_Kecskem%C3%A9t.svg
Miskolc,https://upload.wikimedia.org/wikipedia/commons/2/2e/Flag_of_Miskolc.svg
Nagykanizsa,https://upload.wikimedia.org/wikipedia/commons/e/e6/Flag_of_Nagykanizsa.svg
Nyíregyháza,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Ny%C3%ADregyh%C3%A1za.svg
Pécs,https://upload.wikimedia.org/wikipedia/commons/f/fd/HUN_P%C3%A9cs_flag.svg
Salgótarján,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Salg%C3%B3tarj%C3%A1n.svg
Sopron,https://upload.wikimedia.org/wikipedia/commons/5/5d/HUN_Sopron_Flag.svg
Szeged,https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Szeged.svg
Szekszárd,https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Szeksz%C3%A1rd.svg
Székesfehérvár,https://upload.wikimedia.org/wikipedia/commons/5/58/Flag_of_Sz%C3%A9kesfeh%C3%A9rv%C3%A1r.svg
Szolnok,https://upload.wikimedia.org/wikipedia/commons/1/1f/Szolnokz%C3%A1szlaja.svg
Szombathely,https://upload.wikimedia.org/wikipedia/commons/e/e5/Flag_of_Szombathely.svg
Tatabánya,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_Tatab%C3%A1nya.svg
Veszprém,https://upload.wikimedia.org/wikipedia/commons/3/31/Flag_of_Veszpr%C3%A9m.svg
Zalaegerszeg,https://upload.wikimedia.org/wikipedia/commons/6/60/Flag_of_Zalaegerszeg.svg
Reykjavík,https://upload.wikimedia.org/wikipedia/commons/e/e1/Flag_of_Reykjavik%2C_Iceland.svg
Chandigarh,https://upload.wikimedia.org/wikipedia/commons/2/24/Flag_of_Chandigarh.svg
Delhi,https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Delhi_Capital_Territory.svg
Bandung,https://upload.wikimedia.org/wikipedia/commons/4/4d/Municipal_Flag_of_Bandung%2C_Indonesia.svg
Bogor,https://upload.wikimedia.org/wikipedia/commons/4/43/City_Flag_of_Bogor.svg
Cimahi,https://upload.wikimedia.org/wikipedia/commons/5/5f/City_Flag_of_Cimahi.svg
Cirebon,https://upload.wikimedia.org/wikipedia/commons/9/9c/City_Flag_of_Cirebon.svg
Depok,https://upload.wikimedia.org/wikipedia/commons/6/66/City_Flag_of_Depok.svg
Dumai,https://upload.wikimedia.org/wikipedia/commons/1/10/Flag_of_Dumai.svg
Medan,https://upload.wikimedia.org/wikipedia/commons/c/cf/City_Flag_of_Medan.svg
Sukabumi,https://upload.wikimedia.org/wikipedia/commons/2/2c/City_Flag_of_Sukabumi.svg
Tasikmalaya,https://upload.wikimedia.org/wikipedia/commons/1/1d/City_Flag_of_Tasikmalaya.svg
Yogyakarta,https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Yogyakarta_City.svg
Chaharbagh,https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Chaharbagh%2C_Iran.svg
Shiraz,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Shiraz.svg
Tabriz,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Tabriz.svg
Tehran,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Tehran.svg
Baghdad,https://upload.wikimedia.org/wikipedia/commons/9/96/Flag_of_Baghdad.svg
Basra,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Basra_Governorate.svg
Dublin,https://upload.wikimedia.org/wikipedia/commons/8/8f/IRL_Dublin_flag.svg
Galway,https://upload.wikimedia.org/wikipedia/commons/3/3b/Colours_of_Galway.svg
Limerick,https://upload.wikimedia.org/wikipedia/commons/2/22/Flag_of_County_Limerick.svg
Waterford,https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_County_Waterford.svg
Abu Ghosh,https://upload.wikimedia.org/wikipedia/commons/a/ab/Abu_Ghosh_Flag.svg
Ashdod,https://upload.wikimedia.org/wikipedia/commons/b/b8/Flag_of_Ashdod.svg
Ashkelon,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Ashkelon.svg
Bat Yam,https://upload.wikimedia.org/wikipedia/commons/3/3d/Flag_of_Bat_Yam.svg
Bnei Brak,https://upload.wikimedia.org/wikipedia/commons/0/0b/Flag_of_Bnei_Brak.svg
Givatayim,https://upload.wikimedia.org/wikipedia/commons/9/91/Flag_of_Givatayim.svg
Haifa,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_Haifa.svg
Herzliya,https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Herzliya.svg
Holon,https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Holon_Version1.svg
Jerusalem,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Jerusalem.svg
Karmiel,https://upload.wikimedia.org/wikipedia/commons/8/8d/Flag_of_Karmiel.svg
Kfar Saba,https://upload.wikimedia.org/wikipedia/commons/c/c8/Flag_of_Kefar_Saba.svg
Kiryat Gat,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Qiryat_Gat.svg
Kiryat Ono,https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Kiryat_Ono.svg
Nesher,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_Nesher.svg
Netanya,https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Netanya.svg
Or Yehuda,https://upload.wikimedia.org/wikipedia/commons/0/0a/Flag_of_Or_Yehuda.svg
Ramat Gan,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_Of_Ramat_Gan.svg
Ramat HaSharon,https://upload.wikimedia.org/wikipedia/commons/a/a6/Flag_of_Ramat_HaSharon.svg
Rishon LeZion,https://upload.wikimedia.org/wikipedia/commons/b/b0/Flag_of_Rishon_LeZion.svg
Tel Aviv,https://upload.wikimedia.org/wikipedia/commons/c/c2/Flag_of_Tel_Aviv.svg
Yokneam Illit,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Yoqneam.svg
Alessandria,https://upload.wikimedia.org/wikipedia/commons/1/12/Flag_of_Alessandria.svg
Ancona,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Ancona.svg
Anzio,https://upload.wikimedia.org/wikipedia/commons/a/a9/Anzio-Bandiera2.svg
Aosta,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Aosta.svg
Assisi,https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Assisi.svg
Asti,https://upload.wikimedia.org/wikipedia/commons/0/0d/Asti_bandiera.svg
Avellino,https://upload.wikimedia.org/wikipedia/commons/a/a7/Flag_of_Avellino.svg
Bari,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Bari.svg
Benevento,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Benevento.svg
Bergamo,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Bergamo.svg
Bologna,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Bologna.svg
Bolzano,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Bozen.svg
Brescia,https://upload.wikimedia.org/wikipedia/commons/7/70/Flag_of_Brescia.svg
Busto Arsizio,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Busto_Arsizio.svg
Cagliari,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Cagliari.svg
Caserta,https://upload.wikimedia.org/wikipedia/commons/6/61/Flag_of_Caserta.svg
Castellammare di Stabia,https://upload.wikimedia.org/wikipedia/commons/2/24/Flag_of_Castellammare_di_Stabia.svg
Catania,https://upload.wikimedia.org/wikipedia/commons/2/23/Flag_of_Catania.svg
Cava de' Tirreni,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Cava_de%27_Tirreni.svg
Chieti,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Chieti.svg
Civitavecchia,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Civitavecchia.svg
Como,https://upload.wikimedia.org/wikipedia/commons/1/10/Flag_of_Como.svg
Corbetta,https://upload.wikimedia.org/wikipedia/commons/7/7c/Flag_of_Corbetta.svg
Cremona,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Cremona.svg
Crema,https://upload.wikimedia.org/wikipedia/commons/8/85/Flag_of_Crema.svg
Cuneo,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Cuneo.svg
Ferrara,https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Ferrara.svg
Florence,https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_Florence.svg
Foggia,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Foggia.svg
Forlì,https://upload.wikimedia.org/wikipedia/commons/c/c2/Flag_of_Forl%C3%AC.svg
Genoa,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Genoa.svg
Gorizia,https://upload.wikimedia.org/wikipedia/commons/8/86/Flag_of_Gorizia.svg
Grosseto,https://upload.wikimedia.org/wikipedia/commons/a/a6/Grosseto-Bandiera.svg
Imola,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Imola.svg
L'Aquila,https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_L%27Aquila.svg
Latina,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_of_Latina.svg
Livorno,https://upload.wikimedia.org/wikipedia/commons/e/e3/Livorno-Bandiera.svg
Lucca,https://upload.wikimedia.org/wikipedia/commons/f/f0/Flag_of_Lucca.svg
